Judul,Date,Link
"[SALAH] Klaster Supermarket Sendy’s, 28 Pegawai dan Pemilik Swab","Desember 17, 2020",https://turnbackhoax.id/2020/12/17/salah-klaster-supermarket-sendys-28-pegawai-dan-pemilik-swab/
[SALAH] Perang antara TKA dan TKI di Morosi,"Desember 17, 2020",https://turnbackhoax.id/2020/12/17/salah-perang-antara-tka-dan-tki-di-morosi/
[SALAH] Kota Manado Zona Hitam Covid-19,"Desember 17, 2020",https://turnbackhoax.id/2020/12/17/salah-kota-manado-zona-hitam-covid-19/
[SALAH] Kandungan Formaldehida pada Vaksin Menyebabkan Leukimia pada Anak,"Desember 17, 2020",https://turnbackhoax.id/2020/12/17/salah-kandungan-formaldehida-pada-vaksin-menyebabkan-leukimia-pada-anak/
[SALAH] Pemantauan Aktivitas Telepon Seluler dan Media Sosial Oleh BSSN,"Desember 17, 2020",https://turnbackhoax.id/2020/12/17/salah-pemantauan-aktivitas-telepon-seluler-dan-media-sosial-oleh-bssn/
[SALAH] BPKB Masuk Syarat Pencairan BSU Kementerian Agama,"Desember 16, 2020",https://turnbackhoax.id/2020/12/16/salah-bpkb-masuk-syarat-pencairan-bsu-kementerian-agama/
[SALAH] Jejak Tapak Kaki Nabi Adam,"Desember 16, 2020",https://turnbackhoax.id/2020/12/16/salah-jejak-tapak-kaki-nabi-adam/
"[SALAH] “Kapolda Metro Jaya pengecut, Dia diburu Komnas HAM untuk diperiksa namun lari dan menolak untuk diperiksa”","Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-kapolda-metro-jaya-pengecut-dia-diburu-komnas-ham-untuk-diperiksa-namun-lari-dan-menolak-untuk-diperiksa/
[SALAH] Video Pria Ditinggal Nikah Setelah Pacaran 5 Tahun,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-video-pria-ditinggal-nikah-setelah-pacaran-5-tahun/
[SALAH] Foto Bos JNE Bersama Rizieq Shihab,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-foto-bos-jne-bersama-rizieq-shihab/
[SALAH] Prabowo Pose Dua Jari Untuk Pilkada Bontang,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-prabowo-pose-dua-jari-untuk-pilkada-bontang/
[SALAH] “IDI tolak yg Pertama dpt Vaksin Sinovac China”,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-idi-tolak-yg-pertama-dpt-vaksin-sinovac-china/
[SALAH] 44 Orang Tenaga Kesehatan Positif Covid di RS Tipe B Parepare,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-44-orang-tenaga-kesehatan-positif-covid-di-rs-tipe-b-parepare/
[SALAH] Foto Keluarga CEO BioNTech,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-foto-keluarga-ceo-biontech/
[SALAH] Video “Hewan Purbakala Yang Hanya Nampak Di Film² Kini Di Temukan Di Lereng Gunung Lawuh Magetan”,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-video-hewan-purbakala-yang-hanya-nampak-di-film%c2%b2-kini-di-temukan-di-lereng-gunung-lawuh-magetan/
[SALAH] Video “Puisi Gus Mus Allahu Akbar”,"Desember 15, 2020",https://turnbackhoax.id/2020/12/15/salah-video-puisi-gus-mus-allahu-akbar/
[SALAH] 6 Ormas Ini Resmi Dibubarkan Pemerintah,"Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-6-ormas-ini-resmi-dibubarkan-pemerintah/
[SALAH] Imbauan Kapolresta Solo Tentang Karantina Bagi Pendatang Mulai Tanggal 15 Desember 2020,"Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-imbauan-kapolresta-solo-tentang-karantina-bagi-pendatang-mulai-tanggal-15-desember-2020/
[SALAH] Ustaz Abdul Somad dan Ustaz Tengku Zulkarnain Mengundurkan Diri Sebagai Ulama,"Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-ustaz-abdul-somad-dan-ustaz-tengku-zulkarnain-mengundurkan-diri-sebagai-ulama/
[SALAH] Akun Whatsapp Ketua DPRD Tangsel “Abdul Rasyid”,"Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-akun-whatsapp-ketua-dprd-tangsel-abdul-rasyid/
[SALAH] “Himbauan Bpk Kapolresta Malang Siapapun yg Bukan Orang Malang klo Ada yg Masuk Ke kota Akan Dikarantina Selama 14 hri”,"Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-himbauan-bpk-kapolresta-malang-siapapun-yg-bukan-orang-malang-klo-ada-yg-masuk-ke-kota-akan-dikarantina-selama-14-hri/
"[SALAH] Responsif Soal FPI, Komnas HAM Diam terhadap Kasus Terorisme di Sigi","Desember 14, 2020",https://turnbackhoax.id/2020/12/14/salah-responsif-soal-fpi-komnas-ham-diam-terhadap-kasus-terorisme-di-sigi/
[SALAH] Video Konvoi Kemenangan Plat AD Tidak Patuhi Protokol Kesehatan,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-video-konvoi-kemenangan-plat-ad-tidak-patuhi-protokol-kesehatan/
[SALAH] Bunga Raja di Gunung Himalaya Mekar 400 Tahun Sekali,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-bunga-raja-di-gunung-himalaya-mekar-400-tahun-sekali/
[SALAH] Lowongan Kerja PT. Astra Daihatsu Motor,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-lowongan-kerja-pt-astra-daihatsu-motor/
[SALAH] “Kapolda Metro : Laskar FPI Rampas Pistol Polisi Untuk Tembak Polisi”,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-kapolda-metro-laskar-fpi-rampas-pistol-polisi-untuk-tembak-polisi/
"[SALAH] Foto “Buronan akhir nya dikerangkeng, berawal 212 berakhir 1212”","Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-foto-buronan-akhir-nya-dikerangkeng-berawal-212-berakhir-1212/
[SALAH] Prabowo Mengundurkan Diri dari Jabatannya,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-prabowo-mengundurkan-diri-dari-jabatannya/
"[SALAH] Konsumsi Campuran Air Kelapa, Jeruk Nipis, Garam dan Madu Dapat Menyembuhkan Covid-19","Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-konsumsi-campuran-air-kelapa-jeruk-nipis-garam-dan-madu-dapat-menyembuhkan-covid-19/
[SALAH] Satu RT di Ciracas Terkena Covid-19,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-satu-rt-di-ciracas-terkena-covid-19/
[SALAH] Kaca Pos Lantas Perbaungan Ditembak OTK,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-kaca-pos-lantas-perbaungan-ditembak-otk/
[SALAH] Muhammad Rizieq bin Husein Syihab Tidak Ditahan,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-muhammad-rizieq-bin-husein-syihab-tidak-ditahan/
"[SALAH] Video Banjir Bandang di Sampang, Madura pada 10 Desember 2020","Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-video-banjir-bandang-di-sampang-madura-pada-10-desember-2020/
[SALAH] Pendaftaran Relawan COVID-19 di Wisma Atlet,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-pendaftaran-relawan-covid-19-di-wisma-atlet/
[SALAH] Foto “Pemerintah sudah launching 2 mobil esemka terbaru series J-Owi warna hitam elegan”,"Desember 13, 2020",https://turnbackhoax.id/2020/12/13/salah-foto-pemerintah-sudah-launching-2-mobil-esemka-terbaru-series-j-owi-warna-hitam-elegan/
[SALAH] Gibran Wali Kota Termuda Se-Indonesia,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-gibran-wali-kota-termuda-se-indonesia/
[SALAH] Foto Pendaratan di Bulan dari Deep Web,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-foto-pendaratan-di-bulan-dari-deep-web/
[SALAH] Video Perayaan Kemenangan Gibran di Pilkada Solo,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-video-perayaan-kemenangan-gibran-di-pilkada-solo/
[SALAH] Tanda Kemenangan dari Alam untuk Paslon No. 2 Pilkada Jember 2020,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-tanda-kemenangan-dari-alam-untuk-paslon-no-2-pilkada-jember-2020/
"[SALAH] “KONDOM HALAL, MENGANDUNG AIR ZAM-ZAM. DIJAMIN BAROKAH, M* PUN BEBAS GODAAN SYETAN. SUDAH HALAL MUI.”","Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-kondom-halal-mengandung-air-zam-zam-dijamin-barokah-m-pun-bebas-godaan-syetan-sudah-halal-mui/
[SALAH] Baju Fadli Zon bertuliskan “JUBIR FPI”,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-baju-fadli-zon-bertuliskan-jubir-fpi/
[SALAH] Surat Permohonan Dana Bantuan Kegiatan Pembersihan Drainase dan Aliran Kali oleh Sekot Kendari,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-surat-permohonan-dana-bantuan-kegiatan-pembersihan-drainase-dan-aliran-kali-oleh-sekot-kendari/
[SALAH] Foto “Biar 72 bidadari dibagi rata keenam laskar FPI”,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-foto-biar-72-bidadari-dibagi-rata-keenam-laskar-fpi/
[SALAH] Ketua Tim Peneliti Pfizer: Vaksin Covid-19 Dapat Menyebabkan Kemandulan bagi Perempuan,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-ketua-tim-peneliti-pfizer-vaksin-covid-19-dapat-menyebabkan-kemandulan-bagi-perempuan/
[SALAH] Telapak Kaki Relawan Melepuh Efek Samping Suntik Vaksin Covid-19,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-telapak-kaki-relawan-melepuh-efek-samping-suntik-vaksin-covid-19/
[SALAH] Surat Kepala BKN Tentang Pedoman Pengangkatan Tenaga Honorer Kategori II Formasi TA 2019 & 2020 Menjadi CPNS,"Desember 12, 2020",https://turnbackhoax.id/2020/12/12/salah-surat-kepala-bkn-tentang-pedoman-pengangkatan-tenaga-honorer-kategori-ii-formasi-ta-2019-2020-menjadi-cpns/
[SALAH] Video Mensos Juliari Bantu Kampanye Paslon Pilkada Surabaya,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-video-mensos-juliari-bantu-kampanye-paslon-pilkada-surabaya/
"[SALAH] COVID-19 Merupakan Buatan Manusia sebagai Senjata Biologis dari Carolina Utara, Amerika Serikat dan Pasien Nol Bernama Maatje Benassi","Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-covid-19-merupakan-buatan-manusia-sebagai-senjata-biologis-dari-carolina-utara-amerika-serikat-dan-pasien-nol-bernama-maatje-benassi/
[SALAH] “FPI Surabaya Resmi Bubar”,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-fpi-surabaya-resmi-bubar/
[SALAH] Surat Perintah Penyidikan KPK Terhadap Menteri BUMN,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-surat-perintah-penyidikan-kpk-terhadap-menteri-bumn/
[SALAH] Artikel detikNews Berjudul “Viral…! Hacker Membocorkan Percakapan WhatsApp Perihal Upaya Pembunuhan HRS Oleh Anggota Kepolisian”,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-artikel-detiknews-berjudul-viral-hacker-membocorkan-percakapan-whatsapp-perihal-upaya-pembunuhan-hrs-oleh-anggota-kepolisian/
[SALAH] Awan Berbentuk Angka 2 di Depok Jelang Pilkada 2020,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-awan-berbentuk-angka-2-di-depok-jelang-pilkada-2020/
[SALAH] “Akhyar Nasution Menang Telak atas Bobby Nasution”,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-akhyar-nasution-menang-telak-atas-bobby-nasution/
[SALAH] Jangan Datang ke Jalan Melong Cikawao karena Satu RT Positif Covid-19,"Desember 11, 2020",https://turnbackhoax.id/2020/12/11/salah-jangan-datang-ke-jalan-melong-cikawao-karena-satu-rt-positif-covid-19/
[SALAH] Akun Twitter Badan Intel Negara “@BadanIntelegent”,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-akun-twitter-badan-intel-negara-badanintelegent/
[SALAH] Foto “ternyata Ahmad Taufan Damanik ketua Komnas HAM boneka cendana”,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-foto-ternyata-ahmad-taufan-damanik-ketua-komnas-ham-boneka-cendana/
[SALAH] Keturunan Tiongkok Dilarang Jadi Polisi,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-keturunan-tiongkok-dilarang-jadi-polisi/
[SALAH] “Ke 4 pengikut RIzieq Shihab yang kabur tadi malam kini telah ditemukan tergeletak di tengah jalan”,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-ke-4-pengikut-rizieq-shihab-yang-kabur-tadi-malam-kini-telah-ditemukan-tergeletak-di-tengah-jalan/
[SALAH] KPK Lakukan OTT Seorang Dokter Gigi di Surabaya Berkaitan dengan Pilkada 2020,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-kpk-lakukan-ott-seorang-dokter-gigi-di-surabaya-berkaitan-dengan-pilkada-2020/
[SALAH] Surat Suara Pilkada 2020 yang Dicoret-coret,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-surat-suara-pilkada-2020-yang-dicoret-coret/
[SALAH] Starbucks menyediakan 2000 Limited Starbucks Thermo Flask untuk Semua Orang,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-starbucks-menyediakan-2000-limited-starbucks-thermo-flask-untuk-semua-orang/
[SALAH] Cover Majalah Tempo Berjudul “SANG DALANG PERUSAK BHINNEKA”,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-cover-majalah-tempo-berjudul-sang-dalang-perusak-bhinneka/
[SALAH] Sidak Masker di Wilayah Kabupaten Jepara Hingga 31 Desember 2020,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-sidak-masker-di-wilayah-kabupaten-jepara-hingga-31-desember-2020/
[SALAH] Video Anggota Tim Sukses Minta Bantuan Paranormal Jelang Pilkada,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-video-anggota-tim-sukes-minta-bantuan-paranormal-jelang-pilkada/
[SALAH] Pesan Berantai Video “Suasana Petamburan Saat Ini Jam 5:49”,"Desember 10, 2020",https://turnbackhoax.id/2020/12/10/salah-pesan-berantai-video-suasana-petamburan-saat-ini-jam-549/
[SALAH] Foto “inilah salah satu jenazah para pahlawan pengawal HRS”,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-foto-inilah-salah-satu-jenazah-para-pahlawan-pengawal-hrs/
[SALAH] Akun Whatsapp Anggota DPD RI Fahira Idris Meminta Sejumlah Dana,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-akun-whatsapp-anggota-dpd-ri-fahira-idris-meminta-sejumlah-dana/
[SALAH] Akun Facebook Bupati Bogor “Ade Yasin”,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-akun-facebook-bupati-bogor-ade-yasin/
[SALAH] “Bendungan Serayu Jebol 1”,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-bendungan-serayu-jebol-1/
[SALAH] Salam Satu Jempol Jokowi untuk Mendukung Paslon No. 1 Pilkada Malaka 2020,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-salam-satu-jempol-jokowi-untuk-mendukung-paslon-no-1-pilkada-malaka-2020/
[SALAH] Link Untuk Mendapatkan 35 GB Kuota Gratis dari Operator,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-link-untuk-mendapatkan-35-gb-kuota-gratis-dari-operator/
[SALAH] Surat Edaran Ajakan Umat Katolik Untuk Memilih Pasangan Nomor Urut 3 Yohanes Rumpak-Syarifudin pada Pilkada Sintang,"Desember 9, 2020",https://turnbackhoax.id/2020/12/09/salah-surat-edaran-ajakan-umat-katolik-untuk-memilih-pasangan-nomor-urut-3-yohanes-rumpak-syarifudin-pada-pilkada-sintang/
[SALAH] Minum Minyak Kayu Putih Dapat Menyembuhkan COVID-19,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-minum-minyak-kayu-putih-dapat-menyembuhkan-covid-19/
[SALAH] Menepuk Lengan Sebagai Pertolongan Darurat Serangan Jantung,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-menepuk-lengan-sebagai-pertolongan-darurat-serangan-jantung/
[SALAH] China Sembuh dari COVID-19 Tanpa Vaksin,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-china-sembuh-dari-covid-19-tanpa-vaksin/
[SALAH] Video “Banjir lumpur dan batu Lahar dingin semeru”,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-video-banjir-lumpur-dan-batu-lahar-dingin-semeru/
[SALAH] Kapolda Papua Nyatakan Tidak Bertanggung Jawab atas Penembakan Warga Sipil,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-kapolda-papua-nyatakan-tidak-bertanggung-jawab-atas-penembakan-warga-sipil/
[SALAH] Foto “Sosoж ргеsiDей jokoщi mейбiйVдSi Bэrlin (Sosok Presiden Jokowi Menginvasi Berlin)”,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-foto-soso%d0%b6-%d1%80%d0%b3%d0%b5sid%d0%b5%d0%b9-joko%d1%89i-m%d0%b5%d0%b9%d0%b1i%d0%b9v%d0%b4si-b%d1%8drlin-sosok-presiden-jokowi-menginvasi-berlin/
[SALAH] Video “5 detik 6 orang FP* yang menyerang polisi tumbang”,"Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-video-5-detik-6-orang-fp-yang-menyerang-polisi-tumbang/
"[SALAH] Foto “Enam Jenazah Anggota FPI yang Ditembak Polisi, Berlumuran Darah, Wajah Penuh Luka Lebam”","Desember 8, 2020",https://turnbackhoax.id/2020/12/08/salah-foto-enam-jenazah-anggota-fpi-yang-ditembak-polisi-berlumuran-darah-wajah-penuh-luka-lebam/
[SALAH] “Surat Dari K.H. Mustofa Bisri (Gus Mus) di Whatsapp”,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-surat-dari-k-h-mustofa-bisri-gus-mus-di-whatsapp/
[SALAH] “Amplop Berjalan Ketangkap Lagi di Medan”,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-amplop-berjalan-ketangkap-lagi-di-medan/
"[SALAH] “Ini adalah Presiden Park Geun-hye, yang telah Anda khianati”","Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-ini-adalah-presiden-park-geun-hye-yang-telah-anda-khianati/
[SALAH] Gratis Langganan Netflix Selama Satu Tahun karena Pandemi Covid-19,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-gratis-langganan-netflix-selama-satu-tahun-karena-pandemi-covid-19/
[SALAH] Pesan WhatsApp Soal Razia Keliling Serempak Se-Jawa Barat,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-pesan-whatsapp-soal-razia-keliling-serempak-se-jawa-barat/
[SALAH] Jokowi Tengah Memperhatikan Anies yang Sedang Membaca Buku,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-jokowi-tengah-memperhatikan-anies-yang-sedang-membaca-buku/
[SALAH] “Sule lagi bagi-bagi hadiah 100.000.000 TANPA DI UNDI”,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-sule-lagi-bagi-bagi-hadiah-100-000-000-tanpa-di-undi/
[SALAH] Foto Kutipan Gus Mus kepada Warga Keturunan Arab,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-foto-kutipan-gus-mus-kepada-warga-keturunan-arab/
[SALAH] Kopi Bisa Cegah dan Sembuhkan Covid-19,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-kopi-bisa-cegah-dan-sembuhkan-covid-19/
[SALAH] Foto Lars Bo Larsen di Papua,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-foto-lars-bo-larsen-di-papua/
[SALAH] Foto Gadis Kecil yang Kehilangan Keluarganya Akibat Perang di Irak Tertidur di atas Lukisan Sosok Ibunya yang Telah Meninggal,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-foto-gadis-kecil-yang-kehilangan-keluarganya-akibat-perang-di-irak-tertidur-di-atas-lukisan-sosok-ibunya-yang-telah-meninggal/
[SALAH] Akun Twitter Bank Mandiri “@BankMandir”,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-akun-twitter-bank-mandiri-bankmandir/
[SALAH] Bumbu Masak dan Makanan yang Mengandung Babi dari MUI Pusat,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-bumbu-masak-dan-makanan-yang-mengandung-babi-dari-mui-pusat/
[SALAH] “Baru sehari mentrinya jd TSK bantuan covid.19 yg ditilep. Hari ini kantor kemensos terbakar”,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-baru-sehari-mentrinya-jd-tsk-bantuan-covid-19-yg-ditilep-hari-ini-kantor-kemensos-terbakar/
"[SALAH] “MENGEJUTKAN! BERITA HARI INI, PRABOWO TANGKAP BENI WENDA OPM PAPUA, PANGLIMA TNI, TERKINI”","Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-mengejutkan-berita-hari-ini-prabowo-tangkap-beni-wenda-opm-papua-panglima-tni-terkini/
[SALAH] Video Massa FPI Menuju Jakarta Untuk Mengawal Rizieq Shihab pada 7 Desember 2020,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-video-massa-fpi-menuju-jakarta-untuk-mengawal-rizieq-shihab-pada-7-desember-2020/
[SALAH] Lelang Internal Bea Cukai,"Desember 7, 2020",https://turnbackhoax.id/2020/12/07/salah-lelang-internal-bea-cukai/
[SALAH] Obral Murah Batu Bara RI ke China Hanya Rp103.000/Ton,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-obral-murah-batu-bara-ri-ke-china-hanya-rp103-000-ton/
"[SALAH] Penipuan Model Baru, Format Pengalihan Data dengan Modus Mengirim Pulsa","Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-penipuan-model-baru-format-pengalihan-data-dengan-modus-mengirim-pulsa/
"[SALAH] “Didepak Dari Pengurusan MUI, Tengku Zulkarnain Mungkin Jadi Tukang Adu Ayam”","Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-didepak-dari-pengurusan-mui-tengku-zulkarnain-mungkin-jadi-tukang-adu-ayam/
[SALAH] Iriana Jokowi dan Inul Daratista Dukung Paslon No. 1 di Pilkada Malaka 2020,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-iriana-jokowi-dan-inul-daratista-dukung-paslon-no-1-di-pilkada-malaka-2020/
"[SALAH] “Yang Punya Kartu Bpjs (Kis) Kesehatan Akan Diberikan Bantuan Uang Tunai Sebesar 2,4 Juta”","Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-yang-punya-kartu-bpjs-kis-kesehatan-akan-diberikan-bantuan-uang-tunai-sebesar-24-juta/
"[SALAH] “Perayaan ulang tahun, Alfamart menawarkan Voucher Rp 800.000 untuk semua orang”","Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-perayaan-ulang-tahun-alfamart-menawarkan-voucher-rp-800-000-untuk-semua-orang/
[SALAH] Video Longsor di Sambahe pada 5 Desember 2020,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-video-longsor-di-sambahe-pada-5-desember-2020/
[SALAH] Pemasangan Barcode pada Badan Manusia,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-pemasangan-barcode-pada-badan-manusia/
[SALAH] Foto Sejumlah Tentara dari Negara Dakocan di Pangkalan Darwin,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-foto-sejumlah-tentara-dari-negara-dakocan-di-pangkalan-darwin/
[SALAH] Twit Dukungan Kamala Harris untuk Aksi Protes Petani di India,"Desember 6, 2020",https://turnbackhoax.id/2020/12/06/salah-twit-dukungan-kamala-harris-untuk-aksi-protes-petani-di-india/
